customer_id,gender,age,income,purchase_amt,quantity,region,churn,order_date
6961,Male,53,33171.13,51.81,16,South,1,2022-09-06 08:00:00
6962,Female,56,71215.56,42.2,21,South,0,2022-09-06 09:00:00
6963,Male,27,52832.03,50.54,44,West,0,2022-09-06 10:00:00
6964,Female,39,61440.78,,21,West,0,2022-09-06 11:00:00
6965,Female,46,49359.36,6.46,40,North,0,2022-09-06 12:00:00
6966,Female,56,65555.71,181.14,41,East,0,2022-09-06 13:00:00
6967,Female,46,62153.81,17.94,11,North,0,2022-09-06 14:00:00
6968,Male,41,37096.27,17.1,37,North,0,2022-09-06 15:00:00
6969,Female,45,38138.19,26.43,44,North,0,2022-09-06 16:00:00
6970,Female,46,54500.16,103.23,22,East,0,2022-09-06 17:00:00
6971,Female,26,66872.33,40.35,20,North,0,2022-09-06 18:00:00
6972,Male,40,88532.12,55.08,2,North,0,2022-09-06 19:00:00
6973,Female,55,60453.84,321.97,43,North,0,2022-09-06 20:00:00
6974,Female,35,73135.57,225.44,11,South,0,2022-09-06 21:00:00
6975,Male,39,25968.68,229.42,21,East,0,2022-09-06 22:00:00
6976,Female,35,91233.21,103.43,33,South,0,2022-09-06 23:00:00
6977,Male,18,65902.35,241.61,49,South,0,2022-09-07 00:00:00
6978,Male,38,54107.12,180.92,17,West,0,2022-09-07 01:00:00
6979,Female,41,52035.47,367.52,36,North,0,2022-09-07 02:00:00
6980,Female,31,35070.4,7.98,14,South,1,2022-09-07 03:00:00
6981,Female,24,40216.84,5.0,37,North,0,2022-09-07 04:00:00
6982,Male,27,89387.84,23.09,31,North,0,2022-09-07 05:00:00
6983,Other,47,37197.92,317.55,4,North,0,2022-09-07 06:00:00
6984,Male,61,,111.64,6,South,0,2022-09-07 07:00:00
6985,Male,54,42360.03,66.64,50,West,0,2022-09-07 08:00:00
6986,Male,21,33432.75,86.27,21,East,0,2022-09-07 09:00:00
6987,Female,48,55275.52,212.36,13,West,0,2022-09-07 10:00:00
6988,Female,30,74600.39,317.6,38,North,0,2022-09-07 11:00:00
6989,Female,31,44011.14,156.99,15,West,0,2022-09-07 12:00:00
6990,Female,32,30280.16,171.18,5,West,0,2022-09-07 13:00:00
6991,Male,46,60253.5,46.35,38,West,1,2022-09-07 14:00:00
6992,Female,49,53996.06,75.52,24,East,0,2022-09-07 15:00:00
6993,Male,36,73049.04,259.76,18,West,0,2022-09-07 16:00:00
6994,Female,37,,184.98,29,East,0,2022-09-07 17:00:00
6995,Male,43,,138.34,32,South,0,2022-09-07 18:00:00
6996,Female,44,52308.45,8.1,7,West,0,2022-09-07 19:00:00
6997,Female,52,56602.07,5.0,30,North,0,2022-09-07 20:00:00
6998,Female,22,47933.89,16.77,38,South,1,2022-09-07 21:00:00
6999,Female,38,45016.41,104.5,26,East,0,2022-09-07 22:00:00
7000,Male,25,21693.2,92.24,8,East,0,2022-09-07 23:00:00
7001,Female,37,44823.03,343.12,25,West,1,2022-09-08 00:00:00
7002,Male,35,67874.02,142.4,30,East,0,2022-09-08 01:00:00
7003,Female,37,70304.42,41.77,24,West,0,2022-09-08 02:00:00
7004,Female,28,46519.97,21.14,30,North,0,2022-09-08 03:00:00
7005,Male,20,78390.75,227.28,5,North,1,2022-09-08 04:00:00
7006,Other,18,54483.33,73.86,4,South,0,2022-09-08 05:00:00
7007,Female,36,30918.77,127.17,42,East,0,2022-09-08 06:00:00
7008,Male,32,25257.09,99.93,9,North,0,2022-09-08 07:00:00
7009,Female,29,76928.64,13.64,33,East,0,2022-09-08 08:00:00
7010,Male,53,48285.93,7.05,29,North,0,2022-09-08 09:00:00
7011,Female,27,33146.84,56.79,31,South,1,2022-09-08 10:00:00
7012,Female,55,15000.0,53.85,44,West,1,2022-09-08 11:00:00
7013,Other,57,47877.11,134.43,19,West,0,2022-09-08 12:00:00
7014,Female,18,62285.52,120.03,45,East,0,2022-09-08 13:00:00
7015,Male,39,42441.56,416.62,47,North,0,2022-09-08 14:00:00
7016,Female,33,36041.59,234.32,2,South,0,2022-09-08 15:00:00
7017,Male,18,45111.24,82.36,20,South,0,2022-09-08 16:00:00
7018,Female,20,77377.46,83.18,12,West,0,2022-09-08 17:00:00
7019,Female,47,29926.33,134.55,50,North,0,2022-09-08 18:00:00
7020,Male,62,43449.38,14.54,21,South,0,2022-09-08 19:00:00
7021,Male,48,76793.64,1094.42,31,North,0,2022-09-08 20:00:00
7022,Female,41,63895.17,87.78,36,East,0,2022-09-08 21:00:00
7023,Female,37,58224.3,288.83,20,South,0,2022-09-08 22:00:00
7024,Male,58,43327.97,410.65,44,East,0,2022-09-08 23:00:00
7025,Male,63,55549.09,104.57,20,West,0,2022-09-09 00:00:00
7026,Male,30,45319.08,13.09,45,West,0,2022-09-09 01:00:00
7027,Female,18,39531.05,102.21,36,North,1,2022-09-09 02:00:00
7028,Male,18,35558.97,109.25,46,East,0,2022-09-09 03:00:00
7029,Female,53,69113.72,186.82,18,West,0,2022-09-09 04:00:00
7030,Male,37,53912.69,5.93,6,West,0,2022-09-09 05:00:00
7031,Female,40,60661.25,75.35,33,South,0,2022-09-09 06:00:00
7032,Male,18,57730.12,307.32,10,South,0,2022-09-09 07:00:00
7033,Female,28,62936.54,569.32,18,South,0,2022-09-09 08:00:00
7034,Male,34,50415.06,25.49,34,South,1,2022-09-09 09:00:00
7035,Female,40,46330.17,245.38,15,North,0,2022-09-09 10:00:00
7036,Male,33,40324.95,18.97,3,East,1,2022-09-09 11:00:00
7037,Female,25,29548.56,220.79,8,North,1,2022-09-09 12:00:00
7038,Female,28,34803.4,38.97,11,South,1,2022-09-09 13:00:00
7039,Male,52,48422.48,385.15,46,East,0,2022-09-09 14:00:00
7040,Female,40,26145.29,142.69,32,West,1,2022-09-09 15:00:00
7041,Female,45,30118.85,61.12,48,South,1,2022-09-09 16:00:00
7042,Male,27,,39.58,42,East,0,2022-09-09 17:00:00
7043,Male,18,59035.23,32.18,17,East,0,2022-09-09 18:00:00
7044,Male,31,46866.94,137.03,47,South,0,2022-09-09 19:00:00
7045,Female,27,95888.34,271.36,30,North,0,2022-09-09 20:00:00
7046,Female,42,25331.51,168.75,43,South,0,2022-09-09 21:00:00
7047,Male,75,72561.0,216.07,8,East,0,2022-09-09 22:00:00
7048,Female,46,52993.61,182.45,40,North,0,2022-09-09 23:00:00
7049,Female,70,69130.85,464.43,7,North,0,2022-09-10 00:00:00
7050,Female,44,56961.17,170.16,20,North,0,2022-09-10 01:00:00
7051,Female,30,21299.59,28.32,12,North,1,2022-09-10 02:00:00
7052,Female,42,56718.29,188.19,21,East,0,2022-09-10 03:00:00
7053,Female,59,61040.01,46.65,28,East,1,2022-09-10 04:00:00
7054,Male,59,15544.26,656.72,28,South,0,2022-09-10 05:00:00
7055,Female,31,89992.87,56.72,16,East,0,2022-09-10 06:00:00
7056,Female,41,60601.74,41.57,48,South,0,2022-09-10 07:00:00
7057,Male,20,67095.78,32.81,10,West,0,2022-09-10 08:00:00
7058,Female,47,34020.47,128.93,22,East,0,2022-09-10 09:00:00
7059,Female,56,67431.12,13.88,7,South,1,2022-09-10 10:00:00
7060,Female,38,74611.08,368.35,4,North,0,2022-09-10 11:00:00
7061,Male,29,59564.23,41.83,24,North,0,2022-09-10 12:00:00
7062,Male,42,54831.31,42.02,34,East,0,2022-09-10 13:00:00
7063,Female,43,38915.41,5.66,41,West,0,2022-09-10 14:00:00
7064,Female,38,51108.28,33.89,47,North,0,2022-09-10 15:00:00
7065,Male,40,45783.47,65.16,14,South,0,2022-09-10 16:00:00
7066,Female,35,65295.92,55.37,44,South,0,2022-09-10 17:00:00
7067,Female,49,39702.23,38.26,49,North,0,2022-09-10 18:00:00
7068,Male,46,65163.71,5.0,17,North,0,2022-09-10 19:00:00
7069,Male,26,39898.26,42.9,45,North,1,2022-09-10 20:00:00
7070,Male,25,50277.65,180.79,8,West,0,2022-09-10 21:00:00
7071,Female,34,66088.8,69.32,42,West,0,2022-09-10 22:00:00
7072,Male,46,42331.66,41.23,13,East,0,2022-09-10 23:00:00
7073,Male,39,66709.66,43.63,7,South,0,2022-09-11 00:00:00
7074,Male,30,64953.89,97.01,3,East,1,2022-09-11 01:00:00
7075,Male,41,50122.89,43.19,24,East,0,2022-09-11 02:00:00
7076,Male,34,75912.1,119.57,47,South,0,2022-09-11 03:00:00
7077,Male,48,56400.12,546.25,24,South,0,2022-09-11 04:00:00
7078,Female,41,74840.98,5.05,7,South,0,2022-09-11 05:00:00
7079,Female,34,87282.37,22.18,30,East,0,2022-09-11 06:00:00
7080,Male,40,50656.58,23.68,5,West,0,2022-09-11 07:00:00
7081,Male,53,66609.19,71.1,40,South,0,2022-09-11 08:00:00
7082,Other,31,43523.78,5.08,21,North,0,2022-09-11 09:00:00
7083,Male,42,36409.34,77.9,49,West,0,2022-09-11 10:00:00
7084,Male,37,51481.73,317.28,8,West,0,2022-09-11 11:00:00
7085,Male,43,30473.19,5.0,7,West,1,2022-09-11 12:00:00
7086,Male,30,38123.06,54.48,39,West,0,2022-09-11 13:00:00
7087,Female,39,65645.79,171.7,2,South,0,2022-09-11 14:00:00
7088,Male,51,45754.32,20.14,43,East,1,2022-09-11 15:00:00
7089,Female,26,67789.25,9.69,12,North,0,2022-09-11 16:00:00
7090,Male,22,60389.41,119.56,28,North,0,2022-09-11 17:00:00
7091,Male,22,88320.77,5.0,44,East,0,2022-09-11 18:00:00
7092,Female,23,64438.07,194.2,19,East,0,2022-09-11 19:00:00
7093,Male,45,75055.93,8.3,28,West,0,2022-09-11 20:00:00
7094,Female,21,62233.92,89.17,35,South,0,2022-09-11 21:00:00
7095,Male,34,60605.08,161.71,12,North,0,2022-09-11 22:00:00
7096,Female,45,75965.19,33.25,28,West,0,2022-09-11 23:00:00
7097,Male,42,67038.35,13.12,26,West,1,2022-09-12 00:00:00
7098,Female,33,58781.15,23.18,38,South,0,2022-09-12 01:00:00
7099,Male,40,58701.78,231.46,6,North,0,2022-09-12 02:00:00
7100,Female,39,64688.13,146.81,19,East,1,2022-09-12 03:00:00
7101,Male,35,42915.28,26.49,27,West,0,2022-09-12 04:00:00
7102,Female,35,42151.61,151.1,9,North,0,2022-09-12 05:00:00
7103,Male,64,80657.31,147.97,41,North,0,2022-09-12 06:00:00
7104,Female,47,88559.45,730.3,50,West,0,2022-09-12 07:00:00
7105,Male,67,38280.12,59.62,10,North,0,2022-09-12 08:00:00
7106,Male,32,42958.1,240.17,10,South,0,2022-09-12 09:00:00
7107,Female,36,75565.41,70.97,33,North,1,2022-09-12 10:00:00
7108,Male,22,64603.36,273.65,18,South,0,2022-09-12 11:00:00
7109,Male,28,67175.71,11.53,10,West,0,2022-09-12 12:00:00
7110,Female,60,71138.82,23.13,7,North,0,2022-09-12 13:00:00
7111,Other,31,50666.82,227.62,40,South,0,2022-09-12 14:00:00
7112,Male,61,60939.46,205.31,32,South,0,2022-09-12 15:00:00
7113,Female,23,59539.46,43.74,43,North,0,2022-09-12 16:00:00
7114,Female,25,39547.15,109.0,6,West,0,2022-09-12 17:00:00
7115,Male,33,60671.64,57.89,19,East,0,2022-09-12 18:00:00
7116,Female,37,77278.79,5.0,41,East,1,2022-09-12 19:00:00
7117,Female,49,48985.6,5.0,43,North,1,2022-09-12 20:00:00
7118,Other,43,57746.25,6.69,34,North,0,2022-09-12 21:00:00
7119,Male,33,58720.76,108.19,43,East,1,2022-09-12 22:00:00
7120,Female,36,49876.04,39.29,5,West,0,2022-09-12 23:00:00
7121,Male,34,67184.22,18.65,19,South,0,2022-09-13 00:00:00
7122,Male,27,42758.82,,49,East,0,2022-09-13 01:00:00
7123,Male,27,78987.62,15.52,50,West,0,2022-09-13 02:00:00
7124,Other,50,66271.7,134.5,14,East,0,2022-09-13 03:00:00
7125,Female,18,38138.17,269.5,10,West,1,2022-09-13 04:00:00
7126,Female,57,85564.17,21.47,49,East,0,2022-09-13 05:00:00
7127,Female,33,58025.83,29.01,11,West,0,2022-09-13 06:00:00
7128,Male,28,41986.94,102.35,31,West,1,2022-09-13 07:00:00
7129,Male,46,74881.98,85.22,2,West,1,2022-09-13 08:00:00
7130,Male,55,63904.09,88.33,10,South,0,2022-09-13 09:00:00
7131,Male,51,23104.73,97.07,21,West,0,2022-09-13 10:00:00
7132,Female,44,45538.11,359.26,1,East,1,2022-09-13 11:00:00
7133,Female,51,60023.75,,46,West,0,2022-09-13 12:00:00
7134,Male,18,16127.8,171.48,31,West,0,2022-09-13 13:00:00
7135,Male,31,56531.26,31.76,11,North,0,2022-09-13 14:00:00
7136,Male,27,57843.63,56.15,43,West,0,2022-09-13 15:00:00
7137,Male,52,33697.15,11.22,10,West,1,2022-09-13 16:00:00
7138,Female,33,59871.61,70.79,20,North,0,2022-09-13 17:00:00
7139,Female,48,55134.35,195.69,21,South,0,2022-09-13 18:00:00
7140,Female,44,33556.71,12.48,37,West,1,2022-09-13 19:00:00
7141,Male,27,71552.09,38.69,37,North,0,2022-09-13 20:00:00
7142,Male,30,70081.37,56.03,14,West,0,2022-09-13 21:00:00
7143,Male,53,49784.73,13.16,5,South,0,2022-09-13 22:00:00
7144,Female,28,51425.54,172.42,6,East,1,2022-09-13 23:00:00
7145,Female,39,68072.75,185.55,24,West,0,2022-09-14 00:00:00
7146,Male,28,51388.06,216.87,16,East,0,2022-09-14 01:00:00
7147,Female,34,20243.65,105.22,23,North,0,2022-09-14 02:00:00
7148,Female,37,63764.86,84.93,47,West,1,2022-09-14 03:00:00
7149,Female,28,40361.33,36.55,38,North,0,2022-09-14 04:00:00
7150,Female,26,47982.83,127.76,16,East,0,2022-09-14 05:00:00
7151,Female,41,81241.67,70.56,13,West,0,2022-09-14 06:00:00
7152,Female,27,52588.39,423.93,45,East,0,2022-09-14 07:00:00
7153,Male,28,55031.23,413.72,8,North,0,2022-09-14 08:00:00
7154,Male,26,64174.01,282.72,38,South,0,2022-09-14 09:00:00
7155,Male,37,64096.01,53.57,32,South,0,2022-09-14 10:00:00
7156,Male,49,38454.44,55.06,22,South,0,2022-09-14 11:00:00
7157,Female,56,53914.63,229.81,17,North,0,2022-09-14 12:00:00
7158,Female,29,55650.75,156.74,5,South,0,2022-09-14 13:00:00
7159,Male,63,59896.48,146.23,8,West,0,2022-09-14 14:00:00
7160,Female,25,60205.99,39.36,50,South,0,2022-09-14 15:00:00
7161,Male,51,101573.94,215.02,30,East,0,2022-09-14 16:00:00
7162,Male,29,33834.52,103.93,19,West,0,2022-09-14 17:00:00
7163,Male,27,72641.65,71.06,12,East,0,2022-09-14 18:00:00
7164,Male,29,76300.76,240.67,25,East,0,2022-09-14 19:00:00
7165,Male,37,63870.11,60.15,44,East,0,2022-09-14 20:00:00
7166,Female,44,43294.32,127.33,13,East,0,2022-09-14 21:00:00
7167,Male,46,84964.02,75.26,4,West,0,2022-09-14 22:00:00
7168,Other,26,,107.8,10,North,0,2022-09-14 23:00:00
7169,Male,26,42701.2,5.0,48,West,0,2022-09-15 00:00:00
7170,Male,27,76090.28,74.19,28,South,0,2022-09-15 01:00:00
7171,Male,36,48337.99,97.56,5,South,0,2022-09-15 02:00:00
7172,Female,35,83736.36,81.44,28,North,0,2022-09-15 03:00:00
7173,Male,26,27787.51,225.6,44,South,0,2022-09-15 04:00:00
7174,Female,41,34982.17,44.72,31,West,1,2022-09-15 05:00:00
7175,Female,65,45430.51,258.58,16,South,0,2022-09-15 06:00:00
7176,Female,31,62513.19,61.99,23,South,0,2022-09-15 07:00:00
7177,Female,32,51003.64,142.31,29,East,0,2022-09-15 08:00:00
7178,Male,44,46172.81,10.89,47,West,0,2022-09-15 09:00:00
7179,Male,31,80567.14,26.8,21,East,0,2022-09-15 10:00:00
7180,Male,46,82242.01,171.84,2,North,0,2022-09-15 11:00:00
7181,Female,29,47541.16,5.0,23,West,0,2022-09-15 12:00:00
7182,Male,59,24224.18,415.04,16,East,0,2022-09-15 13:00:00
7183,Male,42,16165.29,25.38,11,West,1,2022-09-15 14:00:00
7184,Other,30,59307.22,277.89,9,South,0,2022-09-15 15:00:00
7185,Male,30,66807.2,87.07,2,North,0,2022-09-15 16:00:00
7186,Female,31,56133.96,99.77,18,South,0,2022-09-15 17:00:00
7187,Female,54,53723.65,10.55,13,South,1,2022-09-15 18:00:00
7188,Male,22,40518.23,54.54,45,West,1,2022-09-15 19:00:00
7189,Male,29,66789.64,20.38,8,North,0,2022-09-15 20:00:00
7190,Male,31,85207.34,89.57,10,West,0,2022-09-15 21:00:00
7191,Female,37,15096.2,96.02,27,South,1,2022-09-15 22:00:00
7192,Female,34,53604.98,148.41,17,North,0,2022-09-15 23:00:00
7193,Female,20,37533.73,252.72,24,North,0,2022-09-16 00:00:00
7194,Female,33,28171.61,75.77,21,South,1,2022-09-16 01:00:00
7195,Female,36,34660.43,31.89,1,West,1,2022-09-16 02:00:00
7196,Male,30,61834.11,48.7,16,South,0,2022-09-16 03:00:00
7197,Male,46,,225.35,43,South,1,2022-09-16 04:00:00
7198,Female,49,81285.18,18.92,33,South,1,2022-09-16 05:00:00
7199,Male,37,55158.07,118.42,6,West,0,2022-09-16 06:00:00
7200,Male,40,23352.01,5.0,12,North,1,2022-09-16 07:00:00
7201,Female,18,50712.95,33.83,32,East,1,2022-09-16 08:00:00
7202,Male,32,30045.18,107.4,48,South,1,2022-09-16 09:00:00
7203,Female,50,33277.67,73.15,11,North,1,2022-09-16 10:00:00
7204,Female,32,65450.06,81.64,18,East,0,2022-09-16 11:00:00
7205,Male,29,58495.26,129.66,2,North,0,2022-09-16 12:00:00
7206,Female,65,65576.18,32.08,32,West,0,2022-09-16 13:00:00
7207,Male,59,48565.13,39.55,49,East,0,2022-09-16 14:00:00
7208,Male,43,69229.53,138.42,49,East,0,2022-09-16 15:00:00
7209,Male,51,47558.75,92.74,20,East,0,2022-09-16 16:00:00
7210,Male,18,75100.29,5.0,21,South,1,2022-09-16 17:00:00
7211,Female,28,61203.5,133.16,36,East,0,2022-09-16 18:00:00
7212,Male,32,51274.06,116.14,38,West,1,2022-09-16 19:00:00
7213,Male,35,58817.67,9.82,27,West,0,2022-09-16 20:00:00
7214,Male,32,54678.51,165.17,47,East,0,2022-09-16 21:00:00
7215,Female,18,83729.92,88.6,11,North,0,2022-09-16 22:00:00
7216,Female,42,59417.88,27.49,18,South,0,2022-09-16 23:00:00
7217,Male,44,54970.97,98.34,17,North,0,2022-09-17 00:00:00
7218,Male,57,50707.16,108.6,34,South,0,2022-09-17 01:00:00
7219,Male,28,70177.32,303.27,45,South,0,2022-09-17 02:00:00
7220,Male,27,,162.64,26,West,0,2022-09-17 03:00:00
7221,Female,18,50070.85,43.13,6,South,1,2022-09-17 04:00:00
7222,Female,34,34198.45,15.09,43,East,1,2022-09-17 05:00:00
7223,Male,48,38764.57,230.23,30,South,1,2022-09-17 06:00:00
7224,Male,30,51685.07,224.55,39,West,0,2022-09-17 07:00:00
7225,Male,63,79280.7,23.13,50,West,0,2022-09-17 08:00:00
7226,Female,34,50496.82,,32,South,0,2022-09-17 09:00:00
7227,Male,39,44305.78,149.32,17,South,0,2022-09-17 10:00:00
7228,Other,21,23307.05,153.87,13,South,0,2022-09-17 11:00:00
7229,Female,41,82243.75,23.4,46,North,0,2022-09-17 12:00:00
7230,Male,18,65242.51,132.39,41,East,0,2022-09-17 13:00:00
7231,Female,46,69328.18,39.24,13,South,0,2022-09-17 14:00:00
7232,Female,46,72310.38,36.23,6,East,0,2022-09-17 15:00:00
7233,Female,54,52034.86,47.08,22,West,0,2022-09-17 16:00:00
7234,Male,25,56522.63,88.18,33,East,0,2022-09-17 17:00:00
7235,Male,39,81794.83,195.84,33,South,0,2022-09-17 18:00:00
7236,Female,44,58232.46,82.85,4,West,0,2022-09-17 19:00:00
7237,Female,43,65575.46,42.47,14,South,1,2022-09-17 20:00:00
7238,Female,27,70669.91,258.47,50,East,0,2022-09-17 21:00:00
7239,Female,18,66572.76,6.8,48,East,0,2022-09-17 22:00:00
7240,Female,42,52692.95,191.4,35,North,0,2022-09-17 23:00:00
7241,Female,36,54390.09,184.11,27,East,0,2022-09-18 00:00:00
7242,Male,31,68997.53,35.09,6,West,1,2022-09-18 01:00:00
7243,Female,47,68968.05,26.52,1,South,1,2022-09-18 02:00:00
7244,Female,37,76028.19,249.25,43,East,0,2022-09-18 03:00:00
7245,Female,22,64919.75,98.21,28,South,0,2022-09-18 04:00:00
7246,Female,18,65738.9,5.65,29,North,0,2022-09-18 05:00:00
7247,Male,24,46967.8,265.78,32,South,0,2022-09-18 06:00:00
7248,Female,66,44539.31,51.51,28,South,0,2022-09-18 07:00:00
7249,Female,46,69051.35,50.25,27,East,0,2022-09-18 08:00:00
7250,Male,40,44664.67,123.7,10,East,0,2022-09-18 09:00:00
7251,Male,35,54627.38,,18,South,0,2022-09-18 10:00:00
7252,Male,35,79822.42,52.31,4,North,0,2022-09-18 11:00:00
7253,Male,52,76970.27,18.56,38,West,0,2022-09-18 12:00:00
7254,Male,32,60432.2,96.43,41,West,0,2022-09-18 13:00:00
7255,Male,44,49669.49,117.76,42,West,1,2022-09-18 14:00:00
7256,Female,33,52779.18,236.12,32,West,0,2022-09-18 15:00:00
7257,Female,61,70617.88,79.5,5,South,0,2022-09-18 16:00:00
7258,Female,46,54343.01,124.51,22,South,0,2022-09-18 17:00:00
7259,Female,52,44950.92,6.71,48,South,0,2022-09-18 18:00:00
7260,Male,30,76883.95,269.91,22,South,0,2022-09-18 19:00:00
7261,Male,50,58268.8,47.56,2,North,0,2022-09-18 20:00:00
7262,Female,34,44609.4,120.03,41,South,0,2022-09-18 21:00:00
7263,Male,39,63620.92,297.31,43,South,0,2022-09-18 22:00:00
7264,Other,57,72481.93,199.62,34,South,0,2022-09-18 23:00:00
7265,Female,25,36861.88,121.84,50,East,0,2022-09-19 00:00:00
7266,Female,40,51391.83,145.93,2,West,0,2022-09-19 01:00:00
7267,Other,43,50559.7,304.45,46,East,0,2022-09-19 02:00:00
7268,Male,44,63141.17,200.62,36,North,0,2022-09-19 03:00:00
7269,Male,32,66376.15,112.95,40,North,1,2022-09-19 04:00:00
7270,Female,63,45073.47,129.0,8,West,0,2022-09-19 05:00:00
7271,Male,22,28130.48,19.12,33,West,1,2022-09-19 06:00:00
7272,Female,55,73572.38,76.22,33,South,0,2022-09-19 07:00:00
7273,Male,52,34840.99,42.97,4,West,1,2022-09-19 08:00:00
7274,Female,60,59881.32,67.87,18,North,0,2022-09-19 09:00:00
7275,Female,18,52624.34,130.25,19,South,0,2022-09-19 10:00:00
7276,Female,27,57923.99,19.38,10,North,0,2022-09-19 11:00:00
7277,Male,55,84722.21,5.0,50,East,0,2022-09-19 12:00:00
7278,Male,18,109689.07,60.69,42,South,0,2022-09-19 13:00:00
7279,Female,18,25598.13,46.67,41,South,1,2022-09-19 14:00:00
7280,Male,32,72710.31,65.46,30,East,0,2022-09-19 15:00:00
7281,Female,40,52187.54,321.22,22,North,0,2022-09-19 16:00:00
7282,Female,57,73861.38,147.34,39,West,0,2022-09-19 17:00:00
7283,Female,35,72230.74,47.6,38,South,1,2022-09-19 18:00:00
7284,Female,30,80375.41,23.71,1,West,0,2022-09-19 19:00:00
7285,Male,41,60129.37,115.63,30,East,0,2022-09-19 20:00:00
7286,Female,43,38987.62,128.6,5,North,0,2022-09-19 21:00:00
7287,Female,43,71697.69,79.31,47,North,0,2022-09-19 22:00:00
7288,Male,35,57123.96,28.71,26,North,0,2022-09-19 23:00:00
7289,Other,18,50790.82,5.0,46,West,0,2022-09-20 00:00:00
7290,Male,26,46427.97,37.05,31,West,0,2022-09-20 01:00:00
7291,Male,55,73114.04,73.32,39,West,0,2022-09-20 02:00:00
7292,Male,40,83860.65,186.1,41,West,0,2022-09-20 03:00:00
7293,Female,34,33483.65,230.7,12,South,0,2022-09-20 04:00:00
7294,Male,51,66195.14,63.91,17,West,0,2022-09-20 05:00:00
7295,Female,24,48297.03,190.83,18,East,0,2022-09-20 06:00:00
7296,Female,35,28589.1,601.63,2,South,0,2022-09-20 07:00:00
7297,Male,39,,151.31,49,North,0,2022-09-20 08:00:00
7298,Male,32,40003.52,156.5,24,West,0,2022-09-20 09:00:00
7299,Female,39,26600.44,288.34,28,West,0,2022-09-20 10:00:00
7300,Male,35,40928.67,49.52,39,South,0,2022-09-20 11:00:00
7301,Female,21,36500.07,5.0,10,North,0,2022-09-20 12:00:00
7302,Male,40,43359.64,520.93,47,North,0,2022-09-20 13:00:00
7303,Female,22,31134.09,80.91,33,East,0,2022-09-20 14:00:00
7304,Female,39,47887.48,184.83,24,South,1,2022-09-20 15:00:00
7305,Male,54,42161.52,200.87,11,East,0,2022-09-20 16:00:00
7306,Male,34,61761.05,60.8,8,South,0,2022-09-20 17:00:00
7307,Male,23,65683.7,93.52,27,South,0,2022-09-20 18:00:00
7308,Male,36,59682.67,93.16,26,South,0,2022-09-20 19:00:00
7309,Female,28,50762.0,29.85,12,North,0,2022-09-20 20:00:00
7310,Female,45,50276.3,15.02,35,East,0,2022-09-20 21:00:00
7311,Male,36,39932.65,94.12,15,East,0,2022-09-20 22:00:00
7312,Female,58,40366.1,15.36,21,West,0,2022-09-20 23:00:00
7313,Female,51,67664.87,50.97,37,East,0,2022-09-21 00:00:00
7314,Male,36,,24.71,30,West,1,2022-09-21 01:00:00
7315,Male,46,53546.95,147.28,5,West,0,2022-09-21 02:00:00
7316,Female,33,49176.48,246.7,17,North,0,2022-09-21 03:00:00
7317,Female,38,65784.38,103.51,26,West,0,2022-09-21 04:00:00
7318,Female,33,29349.78,63.35,34,South,1,2022-09-21 05:00:00
7319,Female,47,55224.65,683.59,33,South,0,2022-09-21 06:00:00
7320,Male,55,61173.72,5.0,18,North,0,2022-09-21 07:00:00
7321,Female,47,20714.84,43.55,25,South,1,2022-09-21 08:00:00
7322,Female,49,35662.1,39.2,41,South,1,2022-09-21 09:00:00
7323,Female,49,53347.78,52.84,30,East,1,2022-09-21 10:00:00
7324,Male,44,64254.64,31.46,37,North,1,2022-09-21 11:00:00
7325,Male,24,58284.99,36.83,20,South,0,2022-09-21 12:00:00
7326,Male,58,65088.18,35.76,45,North,0,2022-09-21 13:00:00
7327,Female,59,35571.29,84.56,2,North,0,2022-09-21 14:00:00
7328,Male,35,26402.49,59.52,13,South,1,2022-09-21 15:00:00
7329,Male,33,56521.1,122.36,40,South,1,2022-09-21 16:00:00
7330,Male,45,32871.64,86.68,42,West,0,2022-09-21 17:00:00
7331,Male,44,39424.2,24.32,20,North,0,2022-09-21 18:00:00
7332,Female,35,71781.01,199.32,6,North,0,2022-09-21 19:00:00
7333,Female,22,58403.79,76.68,11,South,0,2022-09-21 20:00:00
7334,Female,41,44773.39,19.96,46,West,1,2022-09-21 21:00:00
7335,Male,44,42435.43,21.91,25,East,0,2022-09-21 22:00:00
7336,Female,46,66176.59,191.33,42,South,0,2022-09-21 23:00:00
7337,Male,42,58815.48,145.68,10,West,0,2022-09-22 00:00:00
7338,Male,34,33137.98,84.75,31,North,0,2022-09-22 01:00:00
7339,Male,49,19939.17,43.85,43,North,1,2022-09-22 02:00:00
7340,Male,38,88872.43,74.06,4,South,0,2022-09-22 03:00:00
7341,Male,32,32995.37,121.43,25,West,0,2022-09-22 04:00:00
7342,Female,35,64498.54,253.72,28,South,1,2022-09-22 05:00:00
7343,Female,18,82192.47,97.4,24,North,0,2022-09-22 06:00:00
7344,Female,35,57656.76,38.88,35,West,0,2022-09-22 07:00:00
7345,Male,46,44192.14,5.24,41,West,0,2022-09-22 08:00:00
7346,Male,42,29331.12,23.15,5,North,1,2022-09-22 09:00:00
7347,Male,56,29079.81,126.04,33,North,0,2022-09-22 10:00:00
7348,Other,34,61780.51,20.98,11,East,0,2022-09-22 11:00:00
7349,Female,43,81117.57,78.83,8,East,0,2022-09-22 12:00:00
